"Sat, Oct 13, 2018, 8:00 AM",dive a titan i nuclear missile silo,judy's,"8931 highway 26 w · royal city, wa","this is an guided dive with undersea adventures the only dive shop allowed to dive there. the dive will be with a dive master from the shop. this will be a two dive event with a max dept of 103ft. prerequisites and requirements: advanced certification or higher required photocopy verification of c cards recent cold water dives night diving light and backup statement of understanding missile silo waiver good physical shape - walk in is moderately difficult items to bring -your advance dive card. -all your gear, including tanks, weights and snorkel (yes a snorkel, pass divers suggested to bring it as we have a long walk with giant holds in the ground...) for an extra cost you can get a silo certification - $60 for ssi cert, - $85 for padi (yes padi cert is more for the same class) if you don't go for the certification, you will just miss doing the exercises, the dive will be the same. i will need two form fill-out and the answer to the questions below. all documents must be e-mail (kevin@brismeur.com) to me no later then 4 week before the event: -statement of understanding (form is on there site, link is below) non--diver liability release and assumption of risk agreement (form is on there site, link is below) -what is your birthday? -what is your advance dive certification #? -are you getting the certification? what is expected that day: -8 am meet at judy's restaurant. -dive shop to verify all id and dive certification. -drive 10 min to the silo. -talk about dive plan and training. -dive 1st silo while visiting 2 rooms. -surface interval of 2 hours -lunch provided by dive shop (sandwich and beverage) -dive 2 in the 2nd silo -pack dive gear to drive to the dry silo and visit the control room (this is not a dive) -go home eta 5 pm. for more info visit the site. http://www.underseaadventures.net/titan-i-missile-silo-silo-diving-dive-into-history.htm",https://www.meetup.com/Marker-Buoy-Dive-Club/events/253104839/
"Tue, Oct 9, 2018, 7:00 PM",mbdc board meeting,university heights community center,"5031 university way ne · seattle, wa",• what we'll do monthly board meeting. the usual agenda applies - and a call for priority topics will go out in advance to shape each month's discussion. please rsvp so that we know if we have a quorum. members are welcome to attend. just let us know!,https://www.meetup.com/Marker-Buoy-Dive-Club/events/bqgdfqyxnbmb/
"Mon, Oct 8, 2018, 8:00 AM",lujac's boat charter,needs a location,$90.00,"long island wall date: monday, october 8th 2018 the price is $90 per person and must be paid in advance. we will meet at the boat in skyline marina located in anacortes at 8:00 am so we can load the gear and leave promptly by 8:30 am. expect to return about 4:00 pm. the dives include breakfast snacks, lunch, coffee, tea and bottled water. lu-jac's web site is http://www.lujacsquest.com for more information and directions to the boat. this site selection is only based on the tides but the weather may dictate a different site but not to worry, phil knows the san juan’s and he has never disappointed me. the current sites we are planning to dive are...... each diver who signs up should have a minimum of 50 dives and have been diving within the last 60 days. previous cold water dives are a must. thank you, bruce brown 425 334-7763 home 425 512-7457 cell",https://www.meetup.com/Marker-Buoy-Dive-Club/events/253442228/
"Sun, Oct 7, 2018, 9:00 AM",feeling crabby?,edgewater beach,"1st street · mukilteo, wa","join us at boeing dock for a morning dive. meet at 9:00am in the edgewater beach (not edgewater park) parking lot. splash is planned for 9:30am. everyone will need a primary dive light and a backup dive light. tank strobe is highly recommended. some of us will go chase crab. there's also a lot of habitat to explore. crabbers will need valid license, catch bag, and a crab gauge. ***note: if you intend to retain crab, you will need a *winter* catch record card. if you had a summer catch record card earlier in the year, it is no longer valid.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/255271231/
"Thu, Oct 4, 2018, 7:00 PM",evening dive at mukilteo t dock,mukilteo t dock,"718 front street · mukilteo, wa","meet at 7:00pm, splash around 7:30pm. i'm keen on trying to find the man, if others are interested in that. otherwise, there's lots to see around the geodome. primary and backup dive lights are required; tank strobe is recommended. be aware that the man may be a bit deeper than 110ft, so i will be using nitrox 28% as opposed to my usual 32%.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/255172501/
"Thu, Oct 4, 2018, 6:00 PM",salish sea in focus with seadoc society,pacific science center,"200 2nd ave n · seattle, wa","psc is hosting a program on the salish sea this evening. here's the text from the psc website: ""join joe gaydos, science director of the seadoc society, as he guides us on a visually striking, multimedia adventure through the salish sea to explore the species and locales that make the local ecosystem so special. at this science in the city, we’ll soar through the air with the seabirds and dive below the surface alongside creatures like the steller sea lion, giant pacific octopus, and southern resident killer whale. enjoy a reception before the lecture featuring many of the winning photographers from the seadoc society’s recent salish sea in focus photo contest. food and beverage included with your ticket; additional beverages will be available for purchase. tickets are $20 or $14 for pacific science center members. the night’s programming will feature breathtaking images by the top photographers from the salish sea in focus photo contest. portion of all ticket sales will go to supporting seadoc society."" potential for dinner before the event.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/254893447/
"Thu, Oct 4, 2018, 5:30 PM",volunteer celebration friends of saltwater state park,saltwater state park,"25205 8th pl s · des moines, wa","dear friends of saltwater state park we want to show our appreciation for your support of the park – whether you have shared photos, videos, conducted surveys, removed ivy, planted new growth, explored the beach or simply enjoyed the underwater park! please join us in the café from 5:30 - 8:30 pm on october 4th to enjoy food, beverages, and even win prizes! we are providing tasty main dishes and refreshing beverages. you are welcome to bring a side dish to share. we have a featured speaker too. you can hear about the importance of watersheds from kollin higgins from king county - an especially relevant topic for this park! please let us know by september 30th if you can join the festivities by sending your rsvp to friends.saltwater.statepark@gmail.com thank you for all that you do from the leadership team of friends of saltwater state park",https://www.meetup.com/Marker-Buoy-Dive-Club/events/npvknpyxnbgb/
"Wed, Oct 3, 2018, 7:00 PM",monthly club meeting,sunset hill community club,"3003 northwest 66th street · seattle, wa","joel hollander, associate curator of life sciences at the seattle aquarium is our featured speaker for october. he will talk with us about the 17th annual giant pacific octopus census (6-14th october), all about these fascinating and iconic animals and how you can get involved in the census!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/xjfmbqyxnbfb/
"Wed, Oct 3, 2018, 5:30 PM",pre-meeting dinner @ thai siam restaurant,thai siam restaurant,"8305 15th ave nw · seattle, wa","join us for a meal and conversation prior to the oct. 3, 7:00 pm mbdc meeting.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/255205498/
"Sat, Sep 29, 2018, 1:40 PM",way south current dive,day island wall,"day island blvd. w. 19 st. sw (cross street) · tacoma, wa","day island wall, north entrance. -2.8> 3:41 slack >3.3. splash 2:40pm. this dive is for divers with current experienced or if you think you possess the skills to do this dive but are unsure call me (206-941-8004) and we'll discuss it. we will enter at the north entrance and drift north and return to the same entrance. you must have working primary and secondary lights and have and know how to use a surface marker buoy (smb). a gardening trowel is recommended should the current be stronger than anticipated. last time i was there (3 weeks ago) we had 6 gpo's and wolf eels. one wolfie was very friendly allowing us to hold and scratch his belly.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/254768657/
"Sat, Sep 29, 2018, 9:00 AM",way south one tank dive,les davis marine park,"3931 ruston way · tacoma, wa","les davis marine park one tank dive. open to all skill levels. meetup 9 am, splash 10 am. tide will have just started to ebb with a 5-foot exchange, so pretty calm dive. this is a good spot for newer divers to meet a potential buddy, gain dive experience and work on your buoyancy. for those experienced divers, it's a site you may not have been to in sometime or if your planning to do the current dive at day island afterwards. see day island wall dive posting.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/254768055/
"Wed, Sep 26, 2018, 3:00 PM",non hosted dive,needs a location,1 comment,"this is a non-hosted dive. so, bring your buddy with you. we will be diving wednesday night. splashing between 3:30 & 4 pm. at cove 2, then 6:30 - 7 pm splash at junkyard. you are most welcome to join us either for one or two, but remember, we are not hosting it.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/254983202/
"Mon, Sep 24, 2018, 9:00 AM",lujac's dive charter,skyline marina,"2011 skyline way · anacortes, wa","san juan boat dive! preferred site is long island wall date: monday, september 24th 2018 the price is $90 per person and must be paid in advance. we will meet at the boat in skyline marina located in anacortes at 8:00 am so we can load the gear and leave promptly by 8:30 am. expect to return about 4:00 pm. the dives include breakfast snacks, lunch, coffee, tea and bottled water. lu-jac's web site is http://www.lujacsquest.com for more information and directions to the boat. this site selection is only based on the tides but the weather may dictate a different site but not to worry, phil knows the san juan’s and he has never disappointed me. the current sites we are planning to dive are...... each diver who signs up should have a minimum of 50 dives and have been diving within the last 60 days. previous cold water dives are a must. thank you, bruce brown 425 334-7763 home 425 512-7457 cell",https://www.meetup.com/Marker-Buoy-Dive-Club/events/253442183/
